id,X,Y,pososto,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,AVI,BI,DVI,EVI,IPVI,NDVI,NDWI,RENDVI,RVI,SI,forest_h,aspect,elevation,slope,lai,MAES_Name,land_cover
53342038,21.98989206,40.71644665,94,0.182225,0.079625,0.02085,0.0423,0.0229,0.081375,0.28285,0.357475,0.367675,0.38655,0.4981347,-1.3024608,0.344775,0.6384078,0.9409453,0.8818906,-0.7931526,0.1292152,16.2396705,0.9712677,19.5,127.6930847,809.75,14.0925636,2.2979594,Temperate deciduous forests,forest
52521964,20.91576238,40.16711724,97,0.19255,0.0884,0.016075,0.042175,0.020675,0.0839,0.3012,0.382975,0.3913,0.4152,0.5212262,-1.2883209,0.370625,0.6632269,0.949654,0.899308,-0.8047466,0.1281971,18.907259,0.973624,16.5,203.6599655,1749,17.6893463,2.3877551,Temperate deciduous forests,forest
52521996,20.96518461,40.45334615,99,0.195725,0.086375,0.0208,0.04775,0.0277,0.097275,0.308625,0.3856,0.4181,0.426075,0.5412092,-1.3014893,0.3904,0.6828569,0.9377053,0.8754106,-0.7948965,0.1500305,15.1067052,0.9678482,18.5,56.0562859,1526.5,10.0780027,2.4587764,Temperate deciduous forests,forest
52541994,20.98536021,40.43284899,91,0.191275,0.0875375,0.021375,0.0449125,0.0256625,0.0917625,0.2891875,0.3640875,0.3780625,0.3929625,0.5061564,-1.223976,0.3524,0.6418842,0.9363861,0.8727721,-0.7875507,0.1329726,14.7530687,0.9692952,15,254.8931084,1252.5,24.3438716,2.3105372,Temperate deciduous forests,forest
53601986,22.20308149,40.21522603,54,0.31,0.138975,0.0376,0.0773,0.035025,0.136,0.4885,0.580975,0.5926,0.6205,0.6831065,-0.8514396,0.557575,0.9165345,0.9442053,0.8884106,-0.7692747,0.0962951,16.9346662,0.9498252,21.75,285.0187683,1401,39.07967,3.3042217,Temperate deciduous forests,forest
56422148,25.80772551,41.18305983,90,0.195825,0.0835,0.021,0.040825,0.024275,0.079175,0.2983,0.387,0.39865,0.4266,0.526064,-1.267315,0.374375,0.6748519,0.9426687,0.8853375,-0.8142978,0.143886,16.6254032,0.9712605,23,243.5426216,770.75,28.2187023,2.4298141,Temperate deciduous forests,forest
55022128,24.12531268,41.25562438,50,0.2603125,0.1484,0.046125,0.0743,0.070225,0.123825,0.2388125,0.279625,0.3039625,0.3179125,0.4031714,-0.4079069,0.2337375,0.425065,0.815443,0.630886,-0.6093915,0.1188726,5.3295819,0.9363546,0,108.3069878,1365.75,17.3386357,1.5260851,Temperate deciduous forests,shrubland
53442014,22.06536786,40.48806728,95,0.2247,0.09545,0.0276,0.04735,0.0246,0.0881,0.3553,0.464975,0.4733,0.4929,0.5914513,-1.2592545,0.4487,0.7928323,0.9505178,0.9010356,-0.8180173,0.1416505,19.2441669,0.9667633,17,39.9161358,1355.5,19.2144899,2.8566672,Temperate deciduous forests,forest
54481908,23.0780036,39.38780419,100,0.2070125,0.090525,0.0225125,0.050025,0.0241625,0.1005,0.339475,0.4297625,0.44675,0.475775,0.5688287,-1.3293324,0.4225875,0.7419934,0.9485635,0.8971271,-0.7983513,0.1358646,18.4923429,0.9676839,17.25,241.8504028,1194,17.1613255,2.672732,Temperate deciduous forests,forest
54842046,23.75134842,40.55796291,96,0.1954333,0.0867896,0.0282077,0.0538725,0.0283417,0.09025,0.3330417,0.4244396,0.4421625,0.46113,0.5618427,-1.4043003,0.4138208,0.7375201,0.9399378,0.8798755,-0.7832135,0.139669,15.6713414,0.963115,19,311.7367249,336.25,25.8987856,2.6565476,Temperate deciduous forests,forest
52361976,20.74836103,40.29510112,44,0.19415,0.103075,0.026,0.05435,0.0338,0.10065,0.277875,0.334725,0.364225,0.35585,0.4873396,-1.1127552,0.330425,0.6014992,0.9137097,0.8274193,-0.7378489,0.133713,12.3024644,0.9618713,4,78.4553223,1431,25.9646015,2.1644242,Temperate deciduous forests,mixed
52742034,21.28209355,40.76386044,100,0.22255,0.0964,0.0285625,0.0612125,0.029,0.1095375,0.37385,0.46265,0.482325,0.4958625,0.5964701,-1.2690161,0.453325,0.7856225,0.9432228,0.8864456,-0.7747122,0.1267018,16.6346245,0.9602851,18.75,346.4217453,1486.5,25.8130984,2.8305822,Temperate deciduous forests,forest
53582082,22.34759078,41.07386198,50,0.1777875,0.084275,0.0253375,0.0452875,0.0294,0.08,0.255,0.31285,0.3064125,0.3400625,0.4349715,-1.0631891,0.2770125,0.5354135,0.9121449,0.8242898,-0.7421628,0.0918648,10.7309437,0.9666184,11.25,118.4835815,914.5,7.3197248,1.925326,Temperate deciduous forests,forest
55322148,24.5190507,41.38161661,93,0.232375,0.1039,0.024875,0.0565,0.031875,0.1096,0.356125,0.43765,0.4528,0.470425,0.5691108,-1.0669574,0.420925,0.7215938,0.9343522,0.8687044,-0.778855,0.1192005,14.5079355,0.9621509,20,246.1595688,1106.75,23.1742425,2.5989264,Temperate deciduous forests,forest
54802038,23.68934203,40.49343584,100,0.18025,0.0734,0.021375,0.0394375,0.0200125,0.0724125,0.3020625,0.4009,0.4128,0.432675,0.541423,-1.5345929,0.3927875,0.7149757,0.9537789,0.9075577,-0.8257364,0.1542781,20.7687101,0.9730174,20,108.4906006,806.75,21.2206297,2.5749819,Temperate deciduous forests,forest
53861966,22.4690219,39.99875094,69,0.1587125,0.0708375,0.0280375,0.0475625,0.026925,0.0811625,0.2748875,0.3339875,0.3225,0.3640375,0.4521724,-1.3532444,0.295575,0.5790766,0.922714,0.845428,-0.742716,0.0794514,12.0124371,0.9657772,22.75,299.243309,854,29.6217766,2.083299,Temperate deciduous forests,forest
53801956,22.38246333,39.91843086,15,0.198925,0.101025,0.027925,0.052225,0.038725,0.098275,0.298675,0.356225,0.38495,0.397175,0.5035065,-1.0840934,0.346225,0.6137065,0.9087756,0.8175511,-0.7613469,0.1242747,10.1436834,0.9603193,4,101.7748947,1399.5,9.6547821,2.20859,Temperate deciduous forests,mixed
53602078,22.36393404,41.03528757,80,0.175975,0.083175,0.0273375,0.04865,0.0284875,0.0845,0.254375,0.318975,0.326925,0.35585,0.4558628,-1.1734941,0.2984375,0.5769502,0.9197071,0.8394142,-0.740721,0.1246641,11.4919889,0.9651247,23.75,68.9424057,1107.5,14.8115208,2.0756057,Temperate deciduous forests,forest
53602072,22.35326784,40.98183884,95,0.2219125,0.11215,0.034725,0.0624625,0.045425,0.1167625,0.3010625,0.3670375,0.3756875,0.4049,0.4905709,-0.8612517,0.3302625,0.5946886,0.8940799,0.7881598,-0.716449,0.1087745,8.7830874,0.9523874,6.75,98.1008568,1122,21.8373814,2.1397833,Temperate deciduous forests,forest
52701952,21.10567724,40.03620851,91,0.2268375,0.108525,0.02375,0.049425,0.0275125,0.100875,0.319475,0.3887375,0.4100375,0.42615,0.5322662,-1.0071679,0.382525,0.6797986,0.936599,0.873198,-0.7850899,0.119952,15.0971196,0.966366,16.5,53.316988,1618,24.1399412,2.4477113,Temperate deciduous forests,forest
55582146,24.81999832,41.31849892,40,0.212125,0.118125,0.037275,0.06115,0.0519,0.106225,0.2231,0.26465,0.282325,0.30185,0.393706,-0.6249511,0.230425,0.4361441,0.842683,0.685366,-0.6404439,0.1152279,5.4350159,0.9498384,7,207.1331024,1459.75,28.8472629,1.5661694,Temperate deciduous forests,forest
53502088,22.26431071,41.13904016,99,0.183175,0.08585,0.0232,0.0447,0.02635,0.082475,0.2638,0.32875,0.340475,0.3645,0.4703523,-1.1616997,0.314125,0.5926929,0.9283502,0.8567005,-0.7682648,0.1264207,13.0277793,0.9685362,16.5,153.5512924,1076.5,21.0590949,2.1325628,Temperate deciduous forests,forest
