id,X,Y,pososto,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,AVI,BI,DVI,EVI,IPVI,NDVI,NDWI,RENDVI,RVI,SI,forest_h,aspect,elevation,slope,lai,MAES_Name,land_cover
52721804,20.90447331,38.708485,67,0.331225,0.220975,0.0684,0.09195,0.102375,0.15225,0.221925,0.248275,0.2612,0.2857,0.3336829,0.0032269,0.158825,0.2920002,0.7200829,0.4401658,-0.480727,0.0811842,2.6154383,0.912309,0,294.1070557,233.5,8.7306964,1.0446566,Mediterranean sclerophyllous forests,shrubland
54481678,22.68159977,37.33484867,92,0.20085,0.124225,0.036175,0.0604,0.0584,0.110575,0.195425,0.224475,0.2338,0.249175,0.3370342,-0.5324464,0.1754,0.3348187,0.8017217,0.6034434,-0.5897257,0.0885051,4.5543004,0.9482713,7,115.7049217,467,17.6758184,1.199574,Mediterranean sclerophyllous forests,shrubland
53701842,22.07605573,38.91515895,68,0.163,0.08035,0.0283,0.0510125,0.0366625,0.090525,0.2109625,0.245125,0.2503125,0.2689875,0.3720411,-0.9194737,0.21365,0.4244948,0.8723688,0.7447376,-0.6614723,0.0850615,6.8782443,0.9612952,6.25,0,236.75,4.6242422,1.5240223,Mediterranean sclerophyllous forests,shrubland
53101832,21.37826903,38.90910932,89,0.148325,0.06295,0.02345,0.04435,0.025525,0.082,0.21805,0.254175,0.26585,0.27525,0.3962914,-1.2037534,0.240325,0.4832922,0.912275,0.8245501,-0.7138352,0.0985785,10.5392549,0.9688455,14,102.6684265,424.5,22.0482521,1.7367513,Mediterranean sclerophyllous forests,forest
53661646,21.72170357,37.16640888,52,0.252025,0.16505,0.0687625,0.0953875,0.10275,0.1384125,0.2346625,0.2658375,0.2732,0.2926625,0.3466919,-0.2709583,0.17045,0.3105699,0.7276824,0.4553649,-0.484169,0.0758757,2.7130098,0.910911,6,22.883074,1045.5,27.2415476,1.111842,Mediterranean sclerophyllous forests,shrubland
54861636,23.03186692,36.90166135,62,0.16875,0.10315,0.03885,0.065975,0.063025,0.11255,0.2113625,0.237925,0.24265,0.2588125,0.3442949,-0.7025223,0.179625,0.3377108,0.7937068,0.5874136,-0.572206,0.0688538,3.8683372,0.9439717,5,85.8619404,99.75,27.8732743,1.2100376,Mediterranean sclerophyllous forests,shrubland
54901628,23.06250776,36.82398274,64,0.194775,0.12175,0.040625,0.066175,0.06175,0.111075,0.193825,0.214275,0.2207,0.2338,0.3204641,-0.5015154,0.15895,0.3089153,0.7814725,0.562945,-0.5387384,0.0648162,3.578975,0.9437507,5.25,34.36375,293.25,11.077342,1.1058557,Mediterranean sclerophyllous forests,shrubland
52221882,20.44766303,39.4708998,93,0.138525,0.057925,0.024375,0.044925,0.027,0.081075,0.251325,0.309475,0.318875,0.336025,0.4490485,-1.5689439,0.291875,0.5621336,0.9219747,0.8439493,-0.7530373,0.1184008,11.902457,0.9678566,8,253.9519005,394.5,18.7198558,2.0219994,Mediterranean sclerophyllous forests,shrubland
53781808,22.11109374,38.59979772,69,0.150875,0.0838125,0.0372,0.0574875,0.045275,0.0869625,0.1806,0.2102875,0.2215375,0.2298125,0.3338811,-0.865638,0.1762625,0.362835,0.8300634,0.6601267,-0.5873687,0.101527,4.9530684,0.9533087,9.75,247.3730164,656,33.9488525,1.3009371,Mediterranean sclerophyllous forests,forest
52961762,21.1137062,38.30074292,4,0.460475,0.337525,0.15905,0.19145,0.22055,0.2471,0.276675,0.298075,0.3262,0.34385,0.2989217,0.4527632,0.10565,0.1820633,0.5974301,0.1948602,-0.2611819,0.0823397,1.4871556,0.8092413,0,108.8061676,133.5,33.3416138,0.6469052,Mediterranean sclerophyllous forests,shrubland
54461918,23.07315357,39.47999382,73,0.215375,0.099275,0.028075,0.061375,0.03475,0.111225,0.3632,0.4495,0.4585,0.483975,0.5715707,-1.2052131,0.42375,0.7255829,0.9285571,0.8571141,-0.7631928,0.1145165,13.2889307,0.9584874,13.75,315.9371185,740.75,16.7153997,2.613359,Mediterranean sclerophyllous forests,forest
54121802,22.48517659,38.49667662,50,0.2486,0.170725,0.055175,0.08185,0.0833,0.129675,0.220125,0.24875,0.2509,0.2727,0.3376874,-0.2854847,0.1676,0.3137278,0.7514391,0.5028782,-0.5087054,0.0658948,3.0620577,0.9264661,5.5,267.0213013,1083,19.3893394,1.1232672,Mediterranean sclerophyllous forests,shrubland
52981840,21.25405273,38.99682271,79,0.1848,0.078425,0.036525,0.06275,0.0363,0.10035,0.2865,0.3354,0.36035,0.361475,0.4823002,-1.1749955,0.32405,0.6199234,0.908331,0.816662,-0.7030184,0.1124616,9.9223955,0.9547255,22,258.4270096,426.25,28.2346931,2.231083,Mediterranean sclerophyllous forests,forest
55081710,23.40220069,37.52834896,52,0.149,0.07965,0.0346625,0.0681375,0.0437125,0.111575,0.20365,0.22755,0.2318,0.2435625,0.3464399,-0.9220597,0.1880875,0.3806155,0.8407959,0.6815919,-0.5456131,0.0629366,5.2960639,0.9510539,8.5,177.1676055,52.5,11.9568937,1.365267,Mediterranean sclerophyllous forests,shrubland
52421866,20.65368348,39.30246286,59,0.24955,0.151025,0.0536,0.0763,0.071825,0.126325,0.241025,0.27925,0.2868,0.3102,0.3846221,-0.4273745,0.214975,0.4083805,0.8008455,0.6016909,-0.5798945,0.0858504,4.3945026,0.9327024,3,107.5604553,450.25,40.3528833,1.4657208,Mediterranean sclerophyllous forests,shrubland
53781596,21.77856378,36.70139571,58,0.2975,0.191675,0.076575,0.11365,0.12245,0.1824,0.3137,0.35145,0.36485,0.384375,0.4264536,-0.1914902,0.2424,0.3971704,0.7488746,0.4977491,-0.5253577,0.0751691,2.9906166,0.8955558,0.75,57.0933743,20,20.448719,1.4251625,Mediterranean sclerophyllous forests,shrubland
54921620,23.07110372,36.749372,20,0.32005,0.23955,0.07705,0.11185,0.13935,0.18405,0.2526,0.27895,0.28955,0.3082,0.3343797,0.0279498,0.1502,0.2430257,0.6752598,0.3505196,-0.4431131,0.0682568,2.0844035,0.8902142,4.25,102.7061386,103.5,13.6728895,0.8674671,Mediterranean sclerophyllous forests,shrubland
55261788,23.74283256,38.19492627,47,0.277625,0.1851375,0.07035,0.0959875,0.103225,0.1460125,0.2348,0.261125,0.273075,0.2896,0.3463041,-0.1779356,0.16985,0.3113085,0.7264634,0.4529268,-0.4805763,0.0753278,2.6849801,0.9100348,4,87.0007858,991,17.1913223,1.1145141,Mediterranean sclerophyllous forests,shrubland
